m,TagName,
"2020-12-01 00:00:00","c#","5715"
"2020-12-01 00:00:00","c++","4432"
"2020-12-01 00:00:00","delphi","190"
"2020-12-01 00:00:00","go","533"
"2020-12-01 00:00:00","java","7764"
"2020-12-01 00:00:00","javascript","15931"
"2020-12-01 00:00:00","perl","131"
"2020-12-01 00:00:00","php","4777"
"2020-12-01 00:00:00","python","22053"
"2020-12-01 00:00:00","r","4326"
"2020-12-01 00:00:00","ruby","497"
"2020-12-01 00:00:00","swift","2089"
"2021-01-01 00:00:00","assembly","306"
"2021-01-01 00:00:00","c","2557"
"2021-01-01 00:00:00","c#","6159"
"2021-01-01 00:00:00","c++","4088"
"2021-01-01 00:00:00","delphi","199"
"2021-01-01 00:00:00","go","563"
"2021-01-01 00:00:00","java","7996"
"2021-01-01 00:00:00","javascript","16776"
"2021-01-01 00:00:00","perl","145"
"2021-01-01 00:00:00","php","4744"
"2021-01-01 00:00:00","python","22761"
"2021-01-01 00:00:00","r","4335"
"2021-01-01 00:00:00","ruby","522"
"2021-01-01 00:00:00","swift","2300"
"2021-02-01 00:00:00","assembly","244"
"2021-02-01 00:00:00","c","2230"
"2021-02-01 00:00:00","c#","5769"
"2021-02-01 00:00:00","c++","4074"
"2021-02-01 00:00:00","delphi","187"
"2021-02-01 00:00:00","go","564"
"2021-02-01 00:00:00","java","7533"
"2021-02-01 00:00:00","javascript","15195"
"2021-02-01 00:00:00","perl","133"
"2021-02-01 00:00:00","php","4378"
"2021-02-01 00:00:00","python","21298"
"2021-02-01 00:00:00","r","4315"
"2021-02-01 00:00:00","ruby","529"
"2021-02-01 00:00:00","swift","2244"
"2021-03-01 00:00:00","assembly","317"
"2021-03-01 00:00:00","c","2473"
"2021-03-01 00:00:00","c#","6353"
"2021-03-01 00:00:00","c++","4274"
"2021-03-01 00:00:00","delphi","254"
"2021-03-01 00:00:00","go","751"
"2021-03-01 00:00:00","java","8621"
"2021-03-01 00:00:00","javascript","16665"
"2021-03-01 00:00:00","perl","151"
"2021-03-01 00:00:00","php","4727"
"2021-03-01 00:00:00","python","23696"
"2021-03-01 00:00:00","r","5160"
"2021-03-01 00:00:00","ruby","495"
"2021-03-01 00:00:00","swift","2368"
"2021-04-01 00:00:00","assembly","318"
"2021-04-01 00:00:00","c","2288"
"2021-04-01 00:00:00","c#","5866"
"2021-04-01 00:00:00","c++","3909"
"2021-04-01 00:00:00","delphi","170"
"2021-04-01 00:00:00","go","619"
"2021-04-01 00:00:00","java","7878"
"2021-04-01 00:00:00","javascript","15769"
"2021-04-01 00:00:00","perl","136"
"2021-04-01 00:00:00","php","4292"
"2021-04-01 00:00:00","python","22287"
"2021-04-01 00:00:00","r","4788"
"2021-04-01 00:00:00","ruby","515"
"2021-04-01 00:00:00","swift","2094"
"2021-05-01 00:00:00","assembly","300"
"2021-05-01 00:00:00","c","2074"
"2021-05-01 00:00:00","c#","5696"
"2021-05-01 00:00:00","c++","4160"
"2021-05-01 00:00:00","delphi","167"
"2021-05-01 00:00:00","go","638"
"2021-05-01 00:00:00","java","7896"
"2021-05-01 00:00:00","javascript","15707"
"2021-05-01 00:00:00","perl","120"
"2021-05-01 00:00:00","php","4245"
"2021-05-01 00:00:00","python","22255"
"2021-05-01 00:00:00","r","4657"
"2021-05-01 00:00:00","ruby","399"
"2021-05-01 00:00:00","swift","1845"
"2021-06-01 00:00:00","assembly","257"
"2021-06-01 00:00:00","c","1859"
"2021-06-01 00:00:00","c#","5591"
"2021-06-01 00:00:00","c++","3800"
"2021-06-01 00:00:00","delphi","125"
"2021-06-01 00:00:00","go","606"
"2021-06-01 00:00:00","java","7535"
"2021-06-01 00:00:00","javascript","14898"
"2021-06-01 00:00:00","perl","154"
"2021-06-01 00:00:00","php","4053"
"2021-06-01 00:00:00","python","20749"
"2021-06-01 00:00:00","r","4270"
"2021-06-01 00:00:00","ruby","417"
"2021-06-01 00:00:00","swift","1776"
"2021-07-01 00:00:00","assembly","184"
"2021-07-01 00:00:00","c","1607"
"2021-07-01 00:00:00","c#","5173"
"2021-07-01 00:00:00","c++","3471"
"2021-07-01 00:00:00","delphi","140"
"2021-07-01 00:00:00","go","602"
"2021-07-01 00:00:00","java","6912"
"2021-07-01 00:00:00","javascript","14672"
"2021-07-01 00:00:00","perl","138"
"2021-07-01 00:00:00","php","3878"
"2021-07-01 00:00:00","python","20451"
"2021-07-01 00:00:00","r","4040"
"2021-07-01 00:00:00","ruby","444"
"2021-07-01 00:00:00","swift","1950"
"2021-08-01 00:00:00","assembly","161"
"2021-08-01 00:00:00","c","1522"
"2021-08-01 00:00:00","c#","5083"
"2021-08-01 00:00:00","c++","3227"
"2021-08-01 00:00:00","delphi","133"
"2021-08-01 00:00:00","go","740"
"2021-08-01 00:00:00","java","6704"
"2021-08-01 00:00:00","javascript","14524"
"2021-08-01 00:00:00","perl","118"
"2021-08-01 00:00:00","php","3846"
"2021-08-01 00:00:00","python","19720"
"2021-08-01 00:00:00","r","4028"
"2021-08-01 00:00:00","ruby","445"
"2021-08-01 00:00:00","swift","1879"
"2021-09-01 00:00:00","assembly","190"
"2021-09-01 00:00:00","c","1698"
"2021-09-01 00:00:00","c#","5020"
"2021-09-01 00:00:00","c++","3572"
"2021-09-01 00:00:00","delphi","133"
"2021-09-01 00:00:00","go","615"
"2021-09-01 00:00:00","java","6576"
"2021-09-01 00:00:00","javascript","14326"
"2021-09-01 00:00:00","perl","112"
"2021-09-01 00:00:00","php","3699"
"2021-09-01 00:00:00","python","18894"
"2021-09-01 00:00:00","r","3892"
"2021-09-01 00:00:00","ruby","444"
"2021-09-01 00:00:00","swift","1611"
"2021-10-01 00:00:00","assembly","203"
"2021-10-01 00:00:00","c","2086"
"2021-10-01 00:00:00","c#","5250"
"2021-10-01 00:00:00","c++","3688"
"2021-10-01 00:00:00","delphi","143"
"2021-10-01 00:00:00","go","698"
"2021-10-01 00:00:00","java","6521"
"2021-10-01 00:00:00","javascript","13733"
"2021-10-01 00:00:00","perl","127"
"2021-10-01 00:00:00","php","3581"
"2021-10-01 00:00:00","python","19682"
"2021-10-01 00:00:00","r","4162"
"2021-10-01 00:00:00","ruby","413"
"2021-10-01 00:00:00","swift","1561"
"2021-11-01 00:00:00","assembly","279"
"2021-11-01 00:00:00","c","2199"
"2021-11-01 00:00:00","c#","5549"
"2021-11-01 00:00:00","c++","3784"
"2021-11-01 00:00:00","delphi","138"
"2021-11-01 00:00:00","go","646"
"2021-11-01 00:00:00","java","6868"
"2021-11-01 00:00:00","javascript","13359"
"2021-11-01 00:00:00","perl","76"
"2021-11-01 00:00:00","php","3469"
"2021-11-01 00:00:00","python","19917"
"2021-11-01 00:00:00","r","4018"
"2021-11-01 00:00:00","ruby","391"
"2021-11-01 00:00:00","swift","1529"
"2021-12-01 00:00:00","assembly","264"
"2021-12-01 00:00:00","c","2090"
"2021-12-01 00:00:00","c#","4997"
"2021-12-01 00:00:00","c++","3545"
"2021-12-01 00:00:00","delphi","143"
"2021-12-01 00:00:00","go","710"
"2021-12-01 00:00:00","java","6141"
"2021-12-01 00:00:00","javascript","12990"
"2021-12-01 00:00:00","perl","100"
"2021-12-01 00:00:00","php","3218"
"2021-12-01 00:00:00","python","18900"
"2021-12-01 00:00:00","r","3535"
"2021-12-01 00:00:00","ruby","365"
"2021-12-01 00:00:00","swift","1409"
"2022-01-01 00:00:00","assembly","227"
"2022-01-01 00:00:00","c","1940"
"2022-01-01 00:00:00","c#","5237"
"2022-01-01 00:00:00","c++","3587"
"2022-01-01 00:00:00","delphi","132"
"2022-01-01 00:00:00","go","737"
"2022-01-01 00:00:00","java","6398"
"2022-01-01 00:00:00","javascript","13853"
"2022-01-01 00:00:00","perl","126"
"2022-01-01 00:00:00","php","3359"
"2022-01-01 00:00:00","python","19566"
"2022-01-01 00:00:00","r","3843"
"2022-01-01 00:00:00","ruby","442"
"2022-01-01 00:00:00","swift","1721"
"2022-02-01 00:00:00","assembly","213"
"2022-02-01 00:00:00","c","1667"
"2022-02-01 00:00:00","c#","5067"
"2022-02-01 00:00:00","c++","3176"
"2022-02-01 00:00:00","delphi","166"
"2022-02-01 00:00:00","go","640"
"2022-02-01 00:00:00","java","5879"
"2022-02-01 00:00:00","javascript","12725"
"2022-02-01 00:00:00","perl","96"
"2022-02-01 00:00:00","php","3103"
"2022-02-01 00:00:00","python","19156"
"2022-02-01 00:00:00","r","3905"
"2022-02-01 00:00:00","ruby","403"
"2022-02-01 00:00:00","swift","1592"
"2022-03-01 00:00:00","assembly","232"
"2022-03-01 00:00:00","c","1938"
"2022-03-01 00:00:00","c#","5636"
"2022-03-01 00:00:00","c++","3491"
"2022-03-01 00:00:00","delphi","119"
"2022-03-01 00:00:00","go","755"
"2022-03-01 00:00:00","java","6526"
"2022-03-01 00:00:00","javascript","13490"
"2022-03-01 00:00:00","perl","103"
"2022-03-01 00:00:00","php","3113"
"2022-03-01 00:00:00","python","20600"
"2022-03-01 00:00:00","r","4477"
"2022-03-01 00:00:00","ruby","442"
"2022-03-01 00:00:00","swift","1728"
"2022-04-01 00:00:00","assembly","247"
"2022-04-01 00:00:00","c","1733"
"2022-04-01 00:00:00","c#","5169"
"2022-04-01 00:00:00","c++","3450"
"2022-04-01 00:00:00","delphi","112"
"2022-04-01 00:00:00","go","707"
"2022-04-01 00:00:00","java","6318"
"2022-04-01 00:00:00","javascript","13388"
"2022-04-01 00:00:00","perl","100"
"2022-04-01 00:00:00","php","3162"
"2022-04-01 00:00:00","python","19732"
"2022-04-01 00:00:00","r","4173"
"2022-04-01 00:00:00","ruby","431"
"2022-04-01 00:00:00","swift","1439"
"2022-05-01 00:00:00","assembly","254"
"2022-05-01 00:00:00","c","1761"
"2022-05-01 00:00:00","c#","5466"
"2022-05-01 00:00:00","c++","3510"
"2022-05-01 00:00:00","delphi","119"
"2022-05-01 00:00:00","go","603"
"2022-05-01 00:00:00","java","6428"
"2022-05-01 00:00:00","javascript","13216"
"2022-05-01 00:00:00","perl","91"
"2022-05-01 00:00:00","php","3350"
"2022-05-01 00:00:00","python","19277"
"2022-05-01 00:00:00","r","4131"
"2022-05-01 00:00:00","ruby","435"
"2022-05-01 00:00:00","swift","1448"
"2022-06-01 00:00:00","assembly","237"
"2022-06-01 00:00:00","c","1554"
"2022-06-01 00:00:00","c#","5280"
"2022-06-01 00:00:00","c++","3060"
"2022-06-01 00:00:00","delphi","110"
"2022-06-01 00:00:00","go","674"
"2022-06-01 00:00:00","java","5684"
"2022-06-01 00:00:00","javascript","12545"
"2022-06-01 00:00:00","perl","123"
"2022-06-01 00:00:00","php","3180"
"2022-06-01 00:00:00","python","18652"
"2022-06-01 00:00:00","r","3886"
"2022-06-01 00:00:00","ruby","423"
"2022-06-01 00:00:00","swift","1501"
"2022-07-01 00:00:00","assembly","203"
"2022-07-01 00:00:00","c","1375"
"2022-07-01 00:00:00","c#","5203"
"2022-07-01 00:00:00","c++","2971"
"2022-07-01 00:00:00","delphi","116"
"2022-07-01 00:00:00","go","678"
"2022-07-01 00:00:00","java","5369"
"2022-07-01 00:00:00","javascript","12656"
"2022-07-01 00:00:00","perl","126"
"2022-07-01 00:00:00","php","3070"
"2022-07-01 00:00:00","python","18927"
"2022-07-01 00:00:00","r","3650"
"2022-07-01 00:00:00","ruby","403"
"2022-07-01 00:00:00","swift","1462"
"2022-08-01 00:00:00","assembly","162"
"2022-08-01 00:00:00","c","1426"
"2022-08-01 00:00:00","c#","5452"
"2022-08-01 00:00:00","c++","2930"
"2022-08-01 00:00:00","delphi","115"
"2022-08-01 00:00:00","go","786"
"2022-08-01 00:00:00","java","5266"
"2022-08-01 00:00:00","javascript","12982"
"2022-08-01 00:00:00","perl","116"
"2022-08-01 00:00:00","php","3102"
"2022-08-01 00:00:00","python","18565"
"2022-08-01 00:00:00","r","3775"
"2022-08-01 00:00:00","ruby","424"
"2022-08-01 00:00:00","swift","1466"
"2022-09-01 00:00:00","assembly","174"
"2022-09-01 00:00:00","c","1543"
"2022-09-01 00:00:00","c#","4962"
"2022-09-01 00:00:00","c++","2763"
"2022-09-01 00:00:00","delphi","134"
"2022-09-01 00:00:00","go","783"
"2022-09-01 00:00:00","java","5011"
"2022-09-01 00:00:00","javascript","11819"
"2022-09-01 00:00:00","perl","82"
"2022-09-01 00:00:00","php","2823"
"2022-09-01 00:00:00","python","16986"
"2022-09-01 00:00:00","r","3529"
"2022-09-01 00:00:00","ruby","399"
"2022-09-01 00:00:00","swift","1483"
"2022-10-01 00:00:00","assembly","224"
"2022-10-01 00:00:00","c","1880"
"2022-10-01 00:00:00","c#","5009"
"2022-10-01 00:00:00","c++","2916"
"2022-10-01 00:00:00","delphi","137"
"2022-10-01 00:00:00","go","676"
"2022-10-01 00:00:00","java","5253"
"2022-10-01 00:00:00","javascript","11563"
"2022-10-01 00:00:00","perl","80"
"2022-10-01 00:00:00","php","2754"
"2022-10-01 00:00:00","python","18399"
"2022-10-01 00:00:00","r","3905"
"2022-10-01 00:00:00","ruby","372"
"2022-10-01 00:00:00","swift","1323"
"2022-11-01 00:00:00","assembly","267"
"2022-11-01 00:00:00","c","1995"
"2022-11-01 00:00:00","c#","5149"
"2022-11-01 00:00:00","c++","2947"
"2022-11-01 00:00:00","delphi","107"
"2022-11-01 00:00:00","go","693"
"2022-11-01 00:00:00","java","5380"
"2022-11-01 00:00:00","javascript","11652"
"2022-11-01 00:00:00","perl","107"
"2022-11-01 00:00:00","php","2772"
"2022-11-01 00:00:00","python","18742"
"2022-11-01 00:00:00","r","3983"
"2022-11-01 00:00:00","ruby","412"
"2022-11-01 00:00:00","swift","1376"
"2022-12-01 00:00:00","assembly","258"
"2022-12-01 00:00:00","c","1717"
"2022-12-01 00:00:00","c#","4640"
"2022-12-01 00:00:00","c++","2601"
"2022-12-01 00:00:00","delphi","81"
"2022-12-01 00:00:00","go","597"
"2022-12-01 00:00:00","java","4775"
"2022-12-01 00:00:00","javascript","10203"
"2022-12-01 00:00:00","perl","94"
"2022-12-01 00:00:00","php","2353"
"2022-12-01 00:00:00","python","15765"
"2022-12-01 00:00:00","r","3204"
"2022-12-01 00:00:00","ruby","341"
"2022-12-01 00:00:00","swift","1217"
"2023-01-01 00:00:00","assembly","224"
"2023-01-01 00:00:00","c","1430"
"2023-01-01 00:00:00","c#","4681"
"2023-01-01 00:00:00","c++","2401"
"2023-01-01 00:00:00","delphi","107"
"2023-01-01 00:00:00","go","686"
"2023-01-01 00:00:00","java","4668"
"2023-01-01 00:00:00","javascript","9978"
"2023-01-01 00:00:00","perl","71"
"2023-01-01 00:00:00","php","2524"
"2023-01-01 00:00:00","python","14895"
"2023-01-01 00:00:00","r","3251"
"2023-01-01 00:00:00","ruby","326"
"2023-01-01 00:00:00","swift","1198"
"2023-02-01 00:00:00","assembly","169"
"2023-02-01 00:00:00","c","1226"
"2023-02-01 00:00:00","c#","4100"
"2023-02-01 00:00:00","c++","2030"
"2023-02-01 00:00:00","delphi","121"
"2023-02-01 00:00:00","go","617"
"2023-02-01 00:00:00","java","4074"
"2023-02-01 00:00:00","javascript","8437"
"2023-02-01 00:00:00","perl","78"
"2023-02-01 00:00:00","php","2008"
"2023-02-01 00:00:00","python","12967"
"2023-02-01 00:00:00","r","3260"
"2023-02-01 00:00:00","ruby","312"
"2023-02-01 00:00:00","swift","1059"
"2023-03-01 00:00:00","assembly","160"
"2023-03-01 00:00:00","c","1178"
"2023-03-01 00:00:00","c#","4220"
"2023-03-01 00:00:00","c++","2322"
"2023-03-01 00:00:00","delphi","120"
"2023-03-01 00:00:00","go","595"
"2023-03-01 00:00:00","java","4431"
"2023-03-01 00:00:00","javascript","8427"
"2023-03-01 00:00:00","perl","93"
"2023-03-01 00:00:00","php","1880"
"2023-03-01 00:00:00","python","12724"
"2023-03-01 00:00:00","r","3275"
"2023-03-01 00:00:00","ruby","263"
"2023-03-01 00:00:00","swift","1125"
"2023-04-01 00:00:00","assembly","177"
"2023-04-01 00:00:00","c","1093"
"2023-04-01 00:00:00","c#","3295"
"2023-04-01 00:00:00","c++","1763"
"2023-04-01 00:00:00","delphi","113"
"2023-04-01 00:00:00","go","477"
"2023-04-01 00:00:00","java","3562"
"2023-04-01 00:00:00","javascript","6517"
"2023-04-01 00:00:00","perl","55"
"2023-04-01 00:00:00","php","1581"
"2023-04-01 00:00:00","python","9996"
"2023-04-01 00:00:00","r","2573"
"2023-04-01 00:00:00","ruby","198"
"2023-04-01 00:00:00","swift","890"
"2023-05-01 00:00:00","assembly","159"
"2023-05-01 00:00:00","c","977"
"2023-05-01 00:00:00","c#","3219"
"2023-05-01 00:00:00","c++","1625"
"2023-05-01 00:00:00","delphi","100"
"2023-05-01 00:00:00","go","390"
"2023-05-01 00:00:00","java","3289"
"2023-05-01 00:00:00","javascript","6097"
"2023-05-01 00:00:00","perl","52"
"2023-05-01 00:00:00","php","1606"
"2023-05-01 00:00:00","python","9501"
"2023-05-01 00:00:00","r","2347"
"2023-05-01 00:00:00","ruby","222"
"2023-05-01 00:00:00","swift","802"
"2023-06-01 00:00:00","assembly","139"
"2023-06-01 00:00:00","c","813"
"2023-06-01 00:00:00","c#","3232"
"2023-06-01 00:00:00","c++","1643"
"2023-06-01 00:00:00","delphi","107"
"2023-06-01 00:00:00","go","494"
"2023-06-01 00:00:00","java","3308"
"2023-06-01 00:00:00","javascript","5842"
"2023-06-01 00:00:00","perl","54"
"2023-06-01 00:00:00","php","1550"
"2023-06-01 00:00:00","python","9027"
"2023-06-01 00:00:00","r","2202"
"2023-06-01 00:00:00","ruby","190"
"2023-06-01 00:00:00","swift","926"
"2023-07-01 00:00:00","assembly","150"
"2023-07-01 00:00:00","c","838"
"2023-07-01 00:00:00","c#","3270"
"2023-07-01 00:00:00","c++","1656"
"2023-07-01 00:00:00","delphi","92"
"2023-07-01 00:00:00","go","488"
"2023-07-01 00:00:00","java","3136"
"2023-07-01 00:00:00","javascript","5895"
"2023-07-01 00:00:00","perl","65"
"2023-07-01 00:00:00","php","1443"
"2023-07-01 00:00:00","python","8978"
"2023-07-01 00:00:00","r","2019"
"2023-07-01 00:00:00","ruby","200"
"2023-07-01 00:00:00","swift","932"
"2023-08-01 00:00:00","assembly","135"
"2023-08-01 00:00:00","c","794"
"2023-08-01 00:00:00","c#","3085"
"2023-08-01 00:00:00","c++","1515"
"2023-08-01 00:00:00","delphi","94"
"2023-08-01 00:00:00","go","461"
"2023-08-01 00:00:00","java","3039"
"2023-08-01 00:00:00","javascript","5216"
"2023-08-01 00:00:00","perl","48"
"2023-08-01 00:00:00","php","1503"
"2023-08-01 00:00:00","python","8223"
"2023-08-01 00:00:00","r","1994"
"2023-08-01 00:00:00","ruby","175"
"2023-08-01 00:00:00","swift","766"
"2023-09-01 00:00:00","assembly","136"
"2023-09-01 00:00:00","c","821"
"2023-09-01 00:00:00","c#","2652"
"2023-09-01 00:00:00","c++","1379"
"2023-09-01 00:00:00","delphi","98"
"2023-09-01 00:00:00","go","397"
"2023-09-01 00:00:00","java","2673"
"2023-09-01 00:00:00","javascript","4485"
"2023-09-01 00:00:00","perl","58"
"2023-09-01 00:00:00","php","1386"
"2023-09-01 00:00:00","python","6954"
"2023-09-01 00:00:00","r","1738"
"2023-09-01 00:00:00","ruby","165"
"2023-09-01 00:00:00","swift","711"
"2023-10-01 00:00:00","assembly","160"
"2023-10-01 00:00:00","c","884"
"2023-10-01 00:00:00","c#","2621"
"2023-10-01 00:00:00","c++","1545"
"2023-10-01 00:00:00","delphi","143"
"2023-10-01 00:00:00","go","394"
"2023-10-01 00:00:00","java","2652"
"2023-10-01 00:00:00","javascript","4156"
"2023-10-01 00:00:00","perl","53"
"2023-10-01 00:00:00","php","1213"
"2023-10-01 00:00:00","python","7087"
"2023-10-01 00:00:00","r","1726"
"2023-10-01 00:00:00","ruby","164"
"2023-10-01 00:00:00","swift","731"
"2023-11-01 00:00:00","assembly","157"
"2023-11-01 00:00:00","c","892"
"2023-11-01 00:00:00","c#","2627"
"2023-11-01 00:00:00","c++","1323"
"2023-11-01 00:00:00","delphi","97"
"2023-11-01 00:00:00","go","381"
"2023-11-01 00:00:00","java","2584"
"2023-11-01 00:00:00","javascript","3996"
"2023-11-01 00:00:00","perl","44"
"2023-11-01 00:00:00","php","1190"
"2023-11-01 00:00:00","python","6719"
"2023-11-01 00:00:00","r","1658"
"2023-11-01 00:00:00","ruby","132"
"2023-11-01 00:00:00","swift","708"
"2023-12-01 00:00:00","assembly","167"
"2023-12-01 00:00:00","c","812"
"2023-12-01 00:00:00","c#","2250"
"2023-12-01 00:00:00","c++","1299"
"2023-12-01 00:00:00","delphi","69"
"2023-12-01 00:00:00","go","309"
"2023-12-01 00:00:00","java","2022"
"2023-12-01 00:00:00","javascript","3692"
"2023-12-01 00:00:00","perl","53"
"2023-12-01 00:00:00","php","989"
"2023-12-01 00:00:00","python","5577"
"2023-12-01 00:00:00","r","1341"
"2023-12-01 00:00:00","ruby","129"
"2023-12-01 00:00:00","swift","596"
"2024-01-01 00:00:00","assembly","163"
"2024-01-01 00:00:00","c","787"
"2024-01-01 00:00:00","c#","2296"
"2024-01-01 00:00:00","c++","1432"
"2024-01-01 00:00:00","delphi","84"
"2024-01-01 00:00:00","go","313"
"2024-01-01 00:00:00","java","2237"
"2024-01-01 00:00:00","javascript","3993"
"2024-01-01 00:00:00","perl","33"
"2024-01-01 00:00:00","php","1132"
"2024-01-01 00:00:00","python","6174"
"2024-01-01 00:00:00","r","1552"
"2024-01-01 00:00:00","ruby","148"
"2024-01-01 00:00:00","swift","698"
"2024-02-01 00:00:00","assembly","120"
"2024-02-01 00:00:00","c","727"
"2024-02-01 00:00:00","c#","2297"
"2024-02-01 00:00:00","c++","1319"
"2024-02-01 00:00:00","delphi","103"
"2024-02-01 00:00:00","go","285"
"2024-02-01 00:00:00","java","2203"
"2024-02-01 00:00:00","javascript","3641"
"2024-02-01 00:00:00","perl","36"
"2024-02-01 00:00:00","php","1056"
"2024-02-01 00:00:00","python","6160"
"2024-02-01 00:00:00","r","1541"
"2024-02-01 00:00:00","ruby","136"
"2024-02-01 00:00:00","swift","594"
"2024-03-01 00:00:00","assembly","135"
"2024-03-01 00:00:00","c","692"
"2024-03-01 00:00:00","c#","2268"
"2024-03-01 00:00:00","c++","1244"
"2024-03-01 00:00:00","delphi","92"
"2024-03-01 00:00:00","go","302"
"2024-03-01 00:00:00","java","2261"
"2024-03-01 00:00:00","javascript","3686"
"2024-03-01 00:00:00","perl","47"
"2024-03-01 00:00:00","php","1143"
"2024-03-01 00:00:00","python","5903"
"2024-03-01 00:00:00","r","1443"
"2024-03-01 00:00:00","ruby","121"
"2024-03-01 00:00:00","swift","597"
"2024-04-01 00:00:00","assembly","170"
"2024-04-01 00:00:00","c","675"
"2024-04-01 00:00:00","c#","2280"
"2024-04-01 00:00:00","c++","1197"
"2024-04-01 00:00:00","delphi","101"
"2024-04-01 00:00:00","go","290"
"2024-04-01 00:00:00","java","2049"
"2024-04-01 00:00:00","javascript","3252"
"2024-04-01 00:00:00","perl","25"
"2024-04-01 00:00:00","php","983"
"2024-04-01 00:00:00","python","5797"
"2024-04-01 00:00:00","r","1335"
"2024-04-01 00:00:00","ruby","109"
"2024-04-01 00:00:00","swift","578"
"2024-05-01 00:00:00","assembly","149"
"2024-05-01 00:00:00","c","613"
"2024-05-01 00:00:00","c#","2048"
"2024-05-01 00:00:00","c++","1304"
"2024-05-01 00:00:00","delphi","89"
"2024-05-01 00:00:00","go","253"
"2024-05-01 00:00:00","java","1807"
"2024-05-01 00:00:00","javascript","3106"
"2024-05-01 00:00:00","perl","38"
"2024-05-01 00:00:00","php","933"
"2024-05-01 00:00:00","python","5467"
"2024-05-01 00:00:00","r","1184"
"2024-05-01 00:00:00","ruby","98"
"2024-05-01 00:00:00","swift","495"
"2024-06-01 00:00:00","assembly","83"
"2024-06-01 00:00:00","c","504"
"2024-06-01 00:00:00","c#","1668"
"2024-06-01 00:00:00","c++","988"
"2024-06-01 00:00:00","delphi","63"
"2024-06-01 00:00:00","go","214"
"2024-06-01 00:00:00","java","1410"
"2024-06-01 00:00:00","javascript","2267"
"2024-06-01 00:00:00","perl","29"
"2024-06-01 00:00:00","php","780"
"2024-06-01 00:00:00","python","4205"
"2024-06-01 00:00:00","r","957"
"2024-06-01 00:00:00","ruby","93"
"2024-06-01 00:00:00","swift","475"
"2024-07-01 00:00:00","assembly","87"
"2024-07-01 00:00:00","c","527"
"2024-07-01 00:00:00","c#","1761"
"2024-07-01 00:00:00","c++","1030"
"2024-07-01 00:00:00","delphi","53"
"2024-07-01 00:00:00","go","238"
"2024-07-01 00:00:00","java","1250"
"2024-07-01 00:00:00","javascript","2200"
"2024-07-01 00:00:00","perl","32"
"2024-07-01 00:00:00","php","709"
"2024-07-01 00:00:00","python","4139"
"2024-07-01 00:00:00","r","926"
"2024-07-01 00:00:00","ruby","85"
"2024-07-01 00:00:00","swift","468"
"2024-08-01 00:00:00","assembly","108"
"2024-08-01 00:00:00","c","467"
"2024-08-01 00:00:00","c#","1704"
"2024-08-01 00:00:00","c++","974"
"2024-08-01 00:00:00","delphi","78"
"2024-08-01 00:00:00","go","199"
"2024-08-01 00:00:00","java","1095"
"2024-08-01 00:00:00","javascript","2191"
"2024-08-01 00:00:00","perl","41"
"2024-08-01 00:00:00","php","714"
"2024-08-01 00:00:00","python","4008"
"2024-08-01 00:00:00","r","826"
"2024-08-01 00:00:00","ruby","100"
"2024-08-01 00:00:00","swift","480"
"2024-09-01 00:00:00","assembly","85"
"2024-09-01 00:00:00","c","438"
"2024-09-01 00:00:00","c#","1550"
"2024-09-01 00:00:00","c++","969"
"2024-09-01 00:00:00","delphi","65"
"2024-09-01 00:00:00","go","151"
"2024-09-01 00:00:00","java","1258"
"2024-09-01 00:00:00","javascript","2133"
"2024-09-01 00:00:00","perl","26"
"2024-09-01 00:00:00","php","601"
"2024-09-01 00:00:00","python","3641"
"2024-09-01 00:00:00","r","744"
"2024-09-01 00:00:00","ruby","81"
"2024-09-01 00:00:00","swift","493"
"2024-10-01 00:00:00","assembly","89"
"2024-10-01 00:00:00","c","462"
"2024-10-01 00:00:00","c#","1574"
"2024-10-01 00:00:00","c++","908"
"2024-10-01 00:00:00","delphi","84"
"2024-10-01 00:00:00","go","177"
"2024-10-01 00:00:00","java","1497"
"2024-10-01 00:00:00","javascript","1855"
"2024-10-01 00:00:00","perl","21"
"2024-10-01 00:00:00","php","640"
"2024-10-01 00:00:00","python","3440"
"2024-10-01 00:00:00","r","781"
"2024-10-01 00:00:00","ruby","63"
"2024-10-01 00:00:00","swift","454"
"2024-11-01 00:00:00","assembly","97"
"2024-11-01 00:00:00","c","397"
"2024-11-01 00:00:00","c#","1334"
"2024-11-01 00:00:00","c++","837"
"2024-11-01 00:00:00","delphi","56"
"2024-11-01 00:00:00","go","121"
"2024-11-01 00:00:00","java","1236"
"2024-11-01 00:00:00","javascript","1605"
"2024-11-01 00:00:00","perl","20"
"2024-11-01 00:00:00","php","533"
"2024-11-01 00:00:00","python","3059"
"2024-11-01 00:00:00","r","697"
"2024-11-01 00:00:00","ruby","75"
"2024-11-01 00:00:00","swift","383"
"2024-12-01 00:00:00","assembly","90"
"2024-12-01 00:00:00","c","325"
"2024-12-01 00:00:00","c#","1079"
"2024-12-01 00:00:00","c++","682"
"2024-12-01 00:00:00","delphi","42"
"2024-12-01 00:00:00","go","114"
"2024-12-01 00:00:00","java","1157"
"2024-12-01 00:00:00","javascript","1368"
"2024-12-01 00:00:00","perl","24"
"2024-12-01 00:00:00","php","422"
"2024-12-01 00:00:00","python","2661"
"2024-12-01 00:00:00","r","548"
"2024-12-01 00:00:00","ruby","52"
"2024-12-01 00:00:00","swift","316"
"2025-01-01 00:00:00","assembly","68"
